	0
C22499	yellow
C00700	yellow
C11540	blue
C01958	yellow
C20183	yellow
C14154	yellow
C22122	yellow
G00052	yellow
C05673	yellow
C02232	green
C03035	yellow
C00576	green
C16426	yellow
C20562	blue
C00283	green
C15812	green
C20969	green
G00128	yellow
C02988	green
C01996	yellow
G13193	blue
C16695	yellow
C18021	yellow
C00288	green
C15514	yellow
C00192	blue
C15606	yellow
C06254	yellow
C16620	yellow
C00780	yellow
C00705	green
C02588	yellow
C21106	yellow
G00249	yellow
C16688	blue
C16680	yellow
C00042	green
G00081	yellow
C00655	green
C20877	yellow
C00177	yellow
C19646	yellow
C14775	yellow
C03287	green
C02527	blue
C05936	yellow
C00641	green
C00818	green
C05467	yellow
C05199	blue
C16561	yellow
G00109	yellow
C00683	green
C00270	yellow
C05198	green
C16520	yellow
C04874	green
C22564	yellow
C05161	blue
C01026	yellow
C02061	yellow
C00194	green
C12145	yellow
C09099	blue
C00099	green
C02100	yellow
G00163	yellow
C00620	green
C02133	blue
C01092	green
C21879	blue
C21671	yellow
C20660	yellow
C19759	yellow
C00223	yellow
C05619	yellow
C22832	yellow
C16832	green
C00974	yellow
C01604	yellow
C01151	blue
G00009	yellow
C04063	yellow
C01330	blue
C04062	yellow
C00601	yellow
G13036	yellow
C04409	yellow
C20734	yellow
G13096	yellow
C04404	blue
C05270	yellow
C21453	blue
C07490	green
C11143	blue
C00719	yellow
G00084	yellow
C16387	yellow
C00386	yellow
C15781	yellow
C20738	yellow
C02631	green
C05623	blue
C13425	yellow
C21381	yellow
C04246	green
C02700	yellow
C19771	blue
C15802	yellow
C02642	green
C19874	yellow
C21383	yellow
C03460	green
C14803	yellow
C03033	yellow
G00392	yellow
C01259	yellow
C00424	blue
C22438	green
C05295	yellow
C00162	green
C02538	yellow
C15547	green
C00417	green
C00357	green
C20378	green
G13025	yellow
C00137	green
C02222	yellow
C15518	yellow
C03939	yellow
C00530	blue
C01659	yellow
C03862	green
C04501	green
G00151	yellow
C01138	blue
C11876	yellow
C08586	yellow
C05442	yellow
C01302	green
C00593	blue
C14804	yellow
C00219	green
C04037	yellow
C15647	yellow
C22975	yellow
C05933	yellow
C06102	green
C05712	green
C06755	green
C03366	yellow
C06365	blue
C00398	yellow
C05753	green
C02947	yellow
C01802	yellow
C00965	yellow
C00012	green
C20693	yellow
C01380	yellow
C01120	yellow
G13060	green
C02591	yellow
C20752	green
G13191	blue
C06135	yellow
C15670	yellow
C05500	yellow
C00143	green
C05259	green
C00105	green
G13152	yellow
C00109	green
C19875	green
C02474	green
C01902	yellow
C16634	green
C06118	green
C05579	yellow
C00993	blue
C05809	blue
C19624	yellow
C15791	yellow
C16404	yellow
C05754	green
C20446	blue
C01978	yellow
C01222	green
C01345	green
G13056	yellow
C19880	blue
C20484	yellow
C04555	yellow
C19590	yellow
G13164	blue
C00244	green
C04146	blue
C05444	yellow
C09306	blue
C02288	yellow
C06213	yellow
C00956	yellow
C05635	green
G13030	yellow
C04122	blue
C00750	yellow
C22969	yellow
C04644	green
C21366	yellow
C02666	yellow
G00008	yellow
C00339	yellow
C01081	green
C00245	green
C00355	yellow
C17335	yellow
C05688	green
C06425	yellow
C00301	yellow
G10794	yellow
C10208	green
C06481	green
C14847	yellow
C19607	yellow
C00490	yellow
C18218	yellow
C14145	yellow
C05528	green
C13952	blue
C02984	green
C16244	blue
C18048	blue
C14870	yellow
C00439	green
C00988	yellow
C21115	yellow
C00463	green
C00795	blue
C00637	yellow
C14774	yellow
C00002	green
C19848	green
C06114	green
C00147	green
C00189	green
C05676	yellow
G00114	yellow
C16332	yellow
C00229	green
C14813	yellow
C22136	yellow
C02282	green
C19604	yellow
C21873	blue
C11870	yellow
C05263	green
C01102	green
C14777	yellow
C03506	green
C00197	green
C00021	green
C00472	yellow
G00160	yellow
C01079	yellow
C00141	green
C15806	yellow
C08604	yellow
C01352	green
G13095	yellow
C00236	green
C04051	green
C01888	blue
C04233	green
C16322	yellow
C00332	green
C05908	yellow
G00141	yellow
G00118	yellow
C01935	green
C01113	blue
C05430	yellow
C00860	green
C04916	green
C05445	green
C21749	green
C00315	green
C00606	yellow
C18243	yellow
C09826	yellow
C21114	yellow
C00231	green
C14861	yellow
C04573	blue
C06508	green
C02571	yellow
C00859	yellow
C00080	green
C03375	blue
C01943	yellow
C00239	yellow
C15800	yellow
C01176	green
C04536	yellow
G00178	yellow
G10621	yellow
C01289	blue
C06320	blue
C00125	blue
C05435	yellow
C05489	yellow
C00086	green
C00688	blue
G00018	yellow
C20458	yellow
C04118	yellow
C04242	green
C02269	blue
C05443	yellow
G13044	yellow
C03852	yellow
C20372	green
C11522	yellow
C21751	green
G00093	green
C14848	yellow
C04922	yellow
C03344	green
C18096	blue
G00711	green
C21031	yellow
C00885	green
C01152	yellow
C19847	blue
C04672	yellow
C00083	green
C00822	yellow
C05446	yellow
C14786	yellow
G05477	yellow
C02515	yellow
C00349	yellow
G00289	green
C00360	yellow
C01794	yellow
C15556	green
C00546	green
C20267	yellow
C10385	yellow
C01636	yellow
C17549	blue
G00039	yellow
C00923	blue
C04180	blue
C05859	yellow
C14770	yellow
C04640	green
C15797	yellow
C08584	yellow
C00048	green
C14806	yellow
G04561	yellow
C00674	yellow
C05539	blue
C06205	yellow
C00615	blue
G00127	yellow
C00242	green
C00053	green
C13050	yellow
C21845	yellow
C00462	yellow
C16310	yellow
C18872	yellow
C00468	yellow
C16466	green
C05643	yellow
C21440	green
C16365	yellow
C21663	yellow
G13073	yellow
C05382	green
C02714	green
C22967	yellow
C19609	blue
C11555	yellow
C15974	green
C00342	green
C21435	yellow
C00510	yellow
C00140	green
C00184	blue
C04549	yellow
C06251	blue
G00736	yellow
C00679	blue
C00250	green
C00015	green
C03692	green
C01829	yellow
G00011	yellow
C15522	yellow
C03715	yellow
C00018	green
C18217	yellow
C11620	yellow
C21906	blue
C12206	yellow
C05527	green
C21153	blue
C14771	yellow
C14146	yellow
C06148	green
C11831	yellow
C04282	yellow
C20742	yellow
C00164	green
C12215	green
C05385	yellow
C00986	yellow
C17554	yellow
C20737	yellow
C04785	yellow
G10770	yellow
C17328	yellow
C12126	yellow
C03512	green
C01041	yellow
C21851	blue
C04807	green
G09660	green
C16327	yellow
C05773	blue
C04756	yellow
G10599	yellow
C16253	yellow
G00015	yellow
C06096	yellow
C06416	blue
C12137	yellow
C03221	yellow
C05497	yellow
C11481	blue
C05594	yellow
C00540	yellow
C20825	yellow
C00148	green
C05490	yellow
C00299	green
G10238	yellow
C00181	yellow
C13051	yellow
C02325	yellow
C16591	yellow
G00403	yellow
C16490	yellow
C00052	green
C20837	yellow
C19490	yellow
C13453	yellow
C05848	green
G00004	yellow
C00075	green
C16551	green
C01118	blue
G00032	yellow
C14819	green
C06509	blue
C20373	green
C16545	yellow
C00842	blue
C01268	green
C00068	green
C19605	yellow
C06891	blue
C02687	yellow
C03579	yellow
C00237	green
C15610	yellow
C00138	green
C22965	yellow
C00286	green
C05750	green
G00971	yellow
C03723	yellow
C02985	green
C01096	blue
C21877	blue
C02218	green
C16633	green
C03594	yellow
C00828	yellow
C03589	blue
G00111	yellow
C19588	yellow
C05300	yellow
C21171	yellow
C02612	blue
C01054	yellow
C00531	blue
C02918	yellow
C01571	green
C00224	green
G00097	yellow
C21861	green
C16334	green
C00009	green
C01231	yellow
C17343	yellow
G00014	yellow
C13645	yellow
